Date,HomeTeam,AwayTeam,Result,FTHG,FTAG,League
2016-05-15,Betis,Getafe,0,2.0,1.0,Spain_LaLiga
2016-05-15,Espanol,Eibar,0,4.0,2.0,Spain_LaLiga
2016-05-15,Malaga,Las Palmas,0,4.0,1.0,Spain_LaLiga
2016-05-15,Sp Gijon,Villarreal,0,2.0,0.0,Spain_LaLiga
2016-05-15,Vallecano,Levante,0,3.0,1.0,Spain_LaLiga
2016-05-15,Arsenal,Aston Villa,0,4.0,0.0,England_PL
2016-05-15,Stoke,West Ham,0,2.0,1.0,England_PL
2016-05-15,Empoli,Torino,0,2.0,1.0,Italy_SerieA
2016-05-17,Man United,Bournemouth,0,3.0,1.0,England_PL
2016-08-12,Bastia,Paris SG,2,0.0,1.0,France_Ligue1
2016-08-12,Monaco,Guingamp,1,2.0,2.0,France_Ligue1
2016-08-13,Burnley,Swansea,2,0.0,1.0,England_PL
2016-08-13,Southampton,Watford,1,1.0,1.0,England_PL
2016-08-13,Middlesbrough,Stoke,1,1.0,1.0,England_PL
2016-08-13,Man City,Sunderland,0,2.0,1.0,England_PL
2016-08-13,Hull,Leicester,0,2.0,1.0,England_PL
2016-08-13,Crystal Palace,West Brom,2,0.0,1.0,England_PL
2016-08-13,Everton,Tottenham,1,1.0,1.0,England_PL
2016-08-13,Metz,Lille,0,3.0,2.0,France_Ligue1
2016-08-13,Dijon,Nantes,2,0.0,1.0,France_Ligue1
2016-08-13,Caen,Lorient,0,3.0,2.0,France_Ligue1
2016-08-13,Bordeaux,St Etienne,0,3.0,2.0,France_Ligue1
2016-08-13,Montpellier,Angers,0,1.0,0.0,France_Ligue1
2016-08-14,Nice,Rennes,0,1.0,0.0,France_Ligue1
2016-08-14,Marseille,Toulouse,1,0.0,0.0,France_Ligue1
2016-08-14,Arsenal,Liverpool,2,3.0,4.0,England_PL
2016-08-14,Bournemouth,Man United,2,1.0,3.0,England_PL
2016-08-14,Nancy,Lyon,2,0.0,3.0,France_Ligue1
2016-08-15,Chelsea,West Ham,0,2.0,1.0,England_PL
2016-08-19,Malaga,Osasuna,1,1.0,1.0,Spain_LaLiga
2016-08-19,Lyon,Caen,0,2.0,0.0,France_Ligue1
2016-08-19,Man United,Southampton,0,2.0,0.0,England_PL
2016-08-19,La Coruna,Eibar,0,2.0,1.0,Spain_LaLiga
2016-08-20,Rennes,Nancy,0,2.0,0.0,France_Ligue1
2016-08-20,Angers,Nice,2,0.0,1.0,France_Ligue1
2016-08-20,Lille,Dijon,0,1.0,0.0,France_Ligue1
2016-08-20,Lorient,Bastia,2,0.0,3.0,France_Ligue1
2016-08-20,Nantes,Monaco,2,0.0,1.0,France_Ligue1
2016-08-20,Toulouse,Bordeaux,0,4.0,1.0,France_Ligue1
2016-08-20,Roma,Udinese,0,4.0,0.0,Italy_SerieA
2016-08-20,West Brom,Everton,2,1.0,2.0,England_PL
2016-08-20,Watford,Chelsea,2,1.0,2.0,England_PL
2016-08-20,Tottenham,Crystal Palace,0,1.0,0.0,England_PL
2016-08-20,Swansea,Hull,2,0.0,2.0,England_PL
2016-08-20,Stoke,Man City,2,1.0,4.0,England_PL
2016-08-20,Barcelona,Betis,0,6.0,2.0,Spain_LaLiga
2016-08-20,Juventus,Fiorentina,0,2.0,1.0,Italy_SerieA
2016-08-20,Granada,Villarreal,1,1.0,1.0,Spain_LaLiga
2016-08-20,Sevilla,Espanol,0,6.0,4.0,Spain_LaLiga
2016-08-20,Leicester,Arsenal,1,0.0,0.0,England_PL
2016-08-20,Burnley,Liverpool,0,2.0,0.0,England_PL
2016-08-21,Atalanta,Lazio,2,3.0,4.0,Italy_SerieA
2016-08-21,Sunderland,Middlesbrough,2,1.0,2.0,England_PL
2016-08-21,St Etienne,Montpellier,0,3.0,1.0,France_Ligue1
2016-08-21,Sociedad,Real Madrid,2,0.0,3.0,Spain_LaLiga
2016-08-21,Guingamp,Marseille,0,2.0,1.0,France_Ligue1
2016-08-21,Ath Madrid,Alaves,1,1.0,1.0,Spain_LaLiga
2016-08-21,West Ham,Bournemouth,0,1.0,0.0,England_PL
2016-08-21,Pescara,Napoli,1,2.0,2.0,Italy_SerieA
2016-08-21,Palermo,Sassuolo,2,0.0,1.0,Italy_SerieA
2016-08-21,Milan,Torino,0,3.0,2.0,Italy_SerieA
2016-08-21,Genoa,Cagliari,0,3.0,1.0,Italy_SerieA
2016-08-21,Empoli,Sampdoria,2,0.0,1.0,Italy_SerieA
2016-08-21,Chievo,Inter,0,2.0,0.0,Italy_SerieA
2016-08-21,Bologna,Crotone,0,1.0,0.0,Italy_SerieA
2016-08-21,Sp Gijon,Ath Bilbao,0,2.0,1.0,Spain_LaLiga
2016-08-21,Paris SG,Metz,0,3.0,0.0,France_Ligue1
2016-08-22,Celta,Leganes,2,0.0,1.0,Spain_LaLiga
2016-08-22,Valencia,Las Palmas,2,2.0,4.0,Spain_LaLiga
2016-08-26,Marseille,Lorient,0,2.0,0.0,France_Ligue1
2016-08-26,Betis,La Coruna,1,0.0,0.0,Spain_LaLiga
2016-08-26,Bayern Munich,Werder Bremen,0,6.0,0.0,Germany_Bundesliga
2016-08-26,Espanol,Malaga,1,2.0,2.0,Spain_LaLiga
2016-08-27,Chelsea,Burnley,0,3.0,0.0,England_PL
2016-08-27,Everton,Stoke,0,1.0,0.0,England_PL
2016-08-27,Hull,Man United,2,0.0,1.0,England_PL
2016-08-27,Leicester,Swansea,0,2.0,1.0,England_PL
2016-08-27,Southampton,Sunderland,1,1.0,1.0,England_PL
2016-08-27,Tottenham,Liverpool,1,1.0,1.0,England_PL
2016-08-27,Watford,Arsenal,2,1.0,3.0,England_PL
2016-08-27,Nancy,Guingamp,2,0.0,2.0,France_Ligue1
2016-08-27,Montpellier,Rennes,1,1.0,1.0,France_Ligue1
2016-08-27,Metz,Angers,0,2.0,0.0,France_Ligue1
2016-08-27,Dijon,Lyon,0,4.0,2.0,France_Ligue1
2016-08-27,Caen,Bastia,0,2.0,0.0,France_Ligue1
2016-08-27,Nice,Lille,1,1.0,1.0,France_Ligue1
2016-08-27,Crystal Palace,Bournemouth,1,1.0,1.0,England_PL
2016-08-27,Napoli,Milan,0,4.0,2.0,Italy_SerieA
2016-08-27,Osasuna,Sociedad,2,0.0,2.0,Spain_LaLiga
2016-08-27,Lazio,Juventus,2,0.0,1.0,Italy_SerieA
2016-08-27,Real Madrid,Celta,0,2.0,1.0,Spain_LaLiga
2016-08-27,Leganes,Ath Madrid,1,0.0,0.0,Spain_LaLiga
2016-08-27,Augsburg,Wolfsburg,2,0.0,2.0,Germany_Bundesliga
2016-08-27,Dortmund,Mainz,0,2.0,1.0,Germany_Bundesliga
2016-08-27,Ein Frankfurt,Schalke 04,0,1.0,0.0,Germany_Bundesliga
2016-08-27,Eibar,Valencia,0,1.0,0.0,Spain_LaLiga
2016-08-27,Hamburg,Ingolstadt,1,1.0,1.0,Germany_Bundesliga
2016-08-27,M'gladbach,Leverkusen,0,2.0,1.0,Germany_Bundesliga
2016-08-27,FC Koln,Darmstadt,0,2.0,0.0,Germany_Bundesliga
2016-08-28,Hertha,Freiburg,0,2.0,1.0,Germany_Bundesliga
2016-08-28,Torino,Bologna,0,5.0,1.0,Italy_SerieA
2016-08-28,Hoffenheim,RB Leipzig,1,2.0,2.0,Germany_Bundesliga
2016-08-28,Bordeaux,Nantes,0,1.0,0.0,France_Ligue1
2016-08-28,Alaves,Sp Gijon,1,0.0,0.0,Spain_LaLiga
2016-08-28,Man City,West Ham,0,3.0,1.0,England_PL
2016-08-28,Cagliari,Roma,1,2.0,2.0,Italy_SerieA
2016-08-28,Crotone,Genoa,2,1.0,3.0,Italy_SerieA
2016-08-28,Fiorentina,Chievo,0,1.0,0.0,Italy_SerieA
2016-08-28,Inter,Palermo,1,1.0,1.0,Italy_SerieA
2016-08-28,Sampdoria,Atalanta,0,2.0,1.0,Italy_SerieA
2016-08-28,Sassuolo,Pescara,2,0.0,3.0,Italy_SerieA
2016-08-28,Udinese,Empoli,0,2.0,0.0,Italy_SerieA
2016-08-28,West Brom,Middlesbrough,1,0.0,0.0,England_PL
2016-08-28,Ath Bilbao,Barcelona,2,0.0,1.0,Spain_LaLiga
2016-08-28,Monaco,Paris SG,0,3.0,1.0,France_Ligue1
2016-08-28,Villarreal,Sevilla,1,0.0,0.0,Spain_LaLiga
2016-08-28,St Etienne,Toulouse,1,0.0,0.0,France_Ligue1
2016-08-28,Las Palmas,Granada,0,5.0,1.0,Spain_LaLiga
2016-09-09,Sociedad,Espanol,1,1.0,1.0,Spain_LaLiga
2016-09-09,Schalke 04,Bayern Munich,2,0.0,2.0,Germany_Bundesliga
2016-09-09,Paris SG,St Etienne,1,1.0,1.0,France_Ligue1
2016-09-10,Bastia,Toulouse,0,2.0,1.0,France_Ligue1
2016-09-10,Guingamp,Montpellier,1,1.0,1.0,France_Ligue1
2016-09-10,Freiburg,M'gladbach,0,3.0,1.0,Germany_Bundesliga
2016-09-10,Leverkusen,Hamburg,0,3.0,1.0,Germany_Bundesliga
2016-09-10,RB Leipzig,Dortmund,0,1.0,0.0,Germany_Bundesliga
2016-09-10,Lille,Monaco,2,1.0,4.0,France_Ligue1
2016-09-10,Lorient,Nancy,2,0.0,2.0,France_Ligue1
2016-09-10,Wolfsburg,FC Koln,1,0.0,0.0,Germany_Bundesliga
2016-09-10,Lyon,Bordeaux,2,1.0,3.0,France_Ligue1
2016-09-10,Ingolstadt,Hertha,2,0.0,2.0,Germany_Bundesliga
2016-09-10,Angers,Dijon,0,3.0,1.0,France_Ligue1
2016-09-10,Darmstadt,Ein Frankfurt,0,1.0,0.0,Germany_Bundesliga
2016-09-10,Stoke,Tottenham,2,0.0,4.0,England_PL
2016-09-10,West Ham,Watford,2,2.0,4.0,England_PL
2016-09-10,Man United,Man City,2,1.0,2.0,England_PL
2016-09-10,Liverpool,Leicester,0,4.0,1.0,England_PL
2016-09-10,Burnley,Hull,1,1.0,1.0,England_PL
2016-09-10,Bournemouth,West Brom,0,1.0,0.0,England_PL
2016-09-10,Middlesbrough,Crystal Palace,2,1.0,2.0,England_PL
2016-09-10,Juventus,Sassuolo,0,3.0,1.0,Italy_SerieA
2016-09-10,Palermo,Napoli,2,0.0,3.0,Italy_SerieA
2016-09-10,Sevilla,Las Palmas,0,2.0,1.0,Spain_LaLiga
2016-09-10,Barcelona,Alaves,2,1.0,2.0,Spain_LaLiga
2016-09-10,Celta,Ath Madrid,2,0.0,4.0,Spain_LaLiga
2016-09-10,Malaga,Villarreal,2,0.0,2.0,Spain_LaLiga
2016-09-10,Real Madrid,Osasuna,0,5.0,2.0,Spain_LaLiga
2016-09-10,Arsenal,Southampton,0,2.0,1.0,England_PL
2016-09-11,Mainz,Hoffenheim,1,4.0,4.0,Germany_Bundesliga
2016-09-11,Werder Bremen,Augsburg,2,1.0,2.0,Germany_Bundesliga
2016-09-11,Swansea,Chelsea,1,2.0,2.0,England_PL
2016-09-11,Pescara,Inter,2,1.0,2.0,Italy_SerieA
2016-09-11,Nantes,Metz,2,0.0,3.0,France_Ligue1
2016-09-11,Atalanta,Torino,0,2.0,1.0,Italy_SerieA
2016-09-11,Rennes,Caen,0,2.0,0.0,France_Ligue1
2016-09-11,Nice,Marseille,0,3.0,2.0,France_Ligue1
2016-09-11,Bologna,Cagliari,0,2.0,1.0,Italy_SerieA
2016-09-11,Roma,Sampdoria,0,3.0,2.0,Italy_SerieA
2016-09-11,Sp Gijon,Leganes,0,2.0,1.0,Spain_LaLiga
2016-09-11,Valencia,Betis,2,2.0,3.0,Spain_LaLiga
2016-09-11,Granada,Eibar,2,1.0,2.0,Spain_LaLiga
2016-09-11,Chievo,Lazio,1,1.0,1.0,Italy_SerieA
2016-09-11,Milan,Udinese,2,0.0,1.0,Italy_SerieA
2016-09-11,La Coruna,Ath Bilbao,2,0.0,1.0,Spain_LaLiga
2016-09-12,Sunderland,Everton,2,0.0,3.0,England_PL
2016-09-12,Empoli,Crotone,0,2.0,1.0,Italy_SerieA
2016-09-16,FC Koln,Freiburg,0,3.0,0.0,Germany_Bundesliga
2016-09-16,Sampdoria,Milan,2,0.0,1.0,Italy_SerieA
2016-09-16,Betis,Granada,1,2.0,2.0,Spain_LaLiga
2016-09-16,Chelsea,Liverpool,2,1.0,2.0,England_PL
2016-09-16,Caen,Paris SG,2,0.0,6.0,France_Ligue1
2016-09-17,Hull,Arsenal,2,1.0,4.0,England_PL
2016-09-17,Leicester,Burnley,0,3.0,0.0,England_PL
2016-09-17,Man City,Bournemouth,0,4.0,0.0,England_PL
2016-09-17,Everton,Middlesbrough,0,3.0,1.0,England_PL
2016-09-17,Monaco,Rennes,0,3.0,0.0,France_Ligue1
2016-09-17,West Brom,West Ham,0,4.0,2.0,England_PL
2016-09-17,Dijon,Metz,1,0.0,0.0,France_Ligue1
2016-09-17,Dortmund,Darmstadt,0,6.0,0.0,Germany_Bundesliga
2016-09-17,Napoli,Bologna,0,3.0,1.0,Italy_SerieA
2016-09-17,Bayern Munich,Ingolstadt,0,3.0,1.0,Germany_Bundesliga
2016-09-17,Toulouse,Guingamp,0,2.0,1.0,France_Ligue1
2016-09-17,Nancy,Nantes,1,1.0,1.0,France_Ligue1
2016-09-17,Leganes,Barcelona,2,1.0,5.0,Spain_LaLiga
2016-09-17,Las Palmas,Malaga,0,1.0,0.0,Spain_LaLiga
2016-09-17,Eibar,Sevilla,1,1.0,1.0,Spain_LaLiga
2016-09-17,Lazio,Pescara,0,3.0,0.0,Italy_SerieA
2016-09-17,Bordeaux,Angers,2,0.0,1.0,France_Ligue1
2016-09-17,Ath Madrid,Sp Gijon,0,5.0,0.0,Spain_LaLiga
2016-09-17,Lorient,Lille,0,1.0,0.0,France_Ligue1
2016-09-17,M'gladbach,Werder Bremen,0,4.0,1.0,Germany_Bundesliga
2016-09-17,Hoffenheim,Wolfsburg,1,0.0,0.0,Germany_Bundesliga
2016-09-17,Hamburg,RB Leipzig,2,0.0,4.0,Germany_Bundesliga
2016-09-17,Ein Frankfurt,Leverkusen,0,2.0,1.0,Germany_Bundesliga
2016-09-18,Inter,Juventus,0,2.0,1.0,Italy_SerieA
2016-09-18,Torino,Empoli,1,0.0,0.0,Italy_SerieA
2016-09-18,Udinese,Chievo,2,1.0,2.0,Italy_SerieA
2016-09-18,Crotone,Palermo,1,1.0,1.0,Italy_SerieA
2016-09-18,Cagliari,Atalanta,0,3.0,0.0,Italy_SerieA
2016-09-18,Sassuolo,Genoa,0,2.0,0.0,Italy_SerieA
2016-09-18,Fiorentina,Roma,0,1.0,0.0,Italy_SerieA
2016-09-18,Montpellier,Nice,1,1.0,1.0,France_Ligue1
2016-09-18,Osasuna,Celta,1,0.0,0.0,Spain_LaLiga
2016-09-18,Espanol,Real Madrid,2,0.0,2.0,Spain_LaLiga
2016-09-18,Ath Bilbao,Valencia,0,2.0,1.0,Spain_LaLiga
2016-09-18,St Etienne,Bastia,0,1.0,0.0,France_Ligue1
2016-09-18,Marseille,Lyon,1,0.0,0.0,France_Ligue1
2016-09-18,Watford,Man United,0,3.0,1.0,England_PL
2016-09-18,Tottenham,Sunderland,0,1.0,0.0,England_PL
2016-09-18,Southampton,Swansea,0,1.0,0.0,England_PL
2016-09-18,Crystal Palace,Stoke,0,4.0,1.0,England_PL
2016-09-18,Hertha,Schalke 04,0,2.0,0.0,Germany_Bundesliga
2016-09-18,Villarreal,Sociedad,0,2.0,1.0,Spain_LaLiga
2016-09-18,Augsburg,Mainz,2,1.0,3.0,Germany_Bundesliga
2016-09-19,Alaves,La Coruna,1,0.0,0.0,Spain_LaLiga
2016-09-20,Sevilla,Betis,0,1.0,0.0,Spain_LaLiga
2016-09-20,Darmstadt,Hoffenheim,1,1.0,1.0,Germany_Bundesliga
2016-09-20,Milan,Lazio,0,2.0,0.0,Italy_SerieA
2016-09-20,Malaga,Eibar,0,2.0,1.0,Spain_LaLiga
2016-09-20,Paris SG,Dijon,0,3.0,0.0,France_Ligue1
2016-09-20,Lille,Toulouse,2,1.0,2.0,France_Ligue1
2016-09-20,Wolfsburg,Dortmund,2,1.0,5.0,Germany_Bundesliga
2016-09-20,Ingolstadt,Ein Frankfurt,2,0.0,2.0,Germany_Bundesliga
2016-09-20,Freiburg,Hamburg,0,1.0,0.0,Germany_Bundesliga
2016-09-21,Celta,Sp Gijon,0,2.0,1.0,Spain_LaLiga
2016-09-21,Granada,Ath Bilbao,2,1.0,2.0,Spain_LaLiga
2016-09-21,Real Madrid,Villarreal,1,1.0,1.0,Spain_LaLiga
2016-09-21,Sociedad,Las Palmas,0,4.0,1.0,Spain_LaLiga
2016-09-21,Juventus,Cagliari,0,4.0,0.0,Italy_SerieA
2016-09-21,Rennes,Marseille,0,3.0,2.0,France_Ligue1
2016-09-21,Metz,Bordeaux,2,0.0,3.0,France_Ligue1
2016-09-21,Udinese,Fiorentina,1,2.0,2.0,Italy_SerieA
2016-09-21,Roma,Crotone,0,4.0,0.0,Italy_SerieA
2016-09-21,Pescara,Torino,1,0.0,0.0,Italy_SerieA
2016-09-21,Barcelona,Ath Madrid,1,1.0,1.0,Spain_LaLiga
2016-09-21,Genoa,Napoli,1,0.0,0.0,Italy_SerieA
2016-09-21,Atalanta,Palermo,2,0.0,1.0,Italy_SerieA
2016-09-21,Chievo,Sassuolo,0,2.0,1.0,Italy_SerieA
2016-09-21,Bologna,Sampdoria,0,2.0,0.0,Italy_SerieA
2016-09-21,Nantes,St Etienne,1,0.0,0.0,France_Ligue1
2016-09-21,Lyon,Montpellier,0,5.0,1.0,France_Ligue1
2016-09-21,Guingamp,Lorient,0,1.0,0.0,France_Ligue1
2016-09-21,Bastia,Nancy,1,0.0,0.0,France_Ligue1
2016-09-21,Angers,Caen,0,2.0,1.0,France_Ligue1
2016-09-21,Werder Bremen,Mainz,2,1.0,2.0,Germany_Bundesliga
2016-09-21,Schalke 04,FC Koln,2,1.0,3.0,Germany_Bundesliga
2016-09-21,RB Leipzig,M'gladbach,1,1.0,1.0,Germany_Bundesliga
2016-09-21,Leverkusen,Augsburg,1,0.0,0.0,Germany_Bundesliga
2016-09-21,Bayern Munich,Hertha,0,3.0,0.0,Germany_Bundesliga
2016-09-21,Empoli,Inter,2,0.0,2.0,Italy_SerieA
2016-09-21,Nice,Monaco,0,4.0,0.0,France_Ligue1
2016-09-22,Osasuna,Espanol,2,1.0,2.0,Spain_LaLiga
2016-09-22,La Coruna,Leganes,2,1.0,2.0,Spain_LaLiga
2016-09-22,Valencia,Alaves,0,2.0,1.0,Spain_LaLiga
2016-09-23,Dortmund,Freiburg,0,3.0,1.0,Germany_Bundesliga
2016-09-23,Toulouse,Paris SG,0,2.0,0.0,France_Ligue1
2016-09-23,Betis,Malaga,0,1.0,0.0,Spain_LaLiga
2016-09-24,Augsburg,Darmstadt,0,1.0,0.0,Germany_Bundesliga
2016-09-24,Mainz,Leverkusen,2,2.0,3.0,Germany_Bundesliga
2016-09-24,M'gladbach,Ingolstadt,0,2.0,0.0,Germany_Bundesliga
2016-09-24,Bastia,Guingamp,0,1.0,0.0,France_Ligue1
2016-09-24,Bordeaux,Caen,1,0.0,0.0,France_Ligue1
2016-09-24,Dijon,Rennes,0,3.0,0.0,France_Ligue1
2016-09-24,Lorient,Lyon,0,1.0,0.0,France_Ligue1
2016-09-24,Monaco,Angers,0,2.0,1.0,France_Ligue1
2016-09-24,Montpellier,Metz,2,0.0,1.0,France_Ligue1
2016-09-24,Napoli,Chievo,0,2.0,0.0,Italy_SerieA
2016-09-24,Sp Gijon,Barcelona,2,0.0,5.0,Spain_LaLiga
2016-09-24,Eibar,Sociedad,0,2.0,0.0,Spain_LaLiga
2016-09-24,Ein Frankfurt,Hertha,1,3.0,3.0,Germany_Bundesliga
2016-09-24,Ath Bilbao,Sevilla,0,3.0,1.0,Spain_LaLiga
2016-09-24,Werder Bremen,Wolfsburg,0,2.0,1.0,Germany_Bundesliga
2016-09-24,Arsenal,Chelsea,0,3.0,0.0,England_PL
2016-09-24,Bournemouth,Everton,0,1.0,0.0,England_PL
2016-09-24,Liverpool,Hull,0,5.0,1.0,England_PL
2016-09-24,Man United,Leicester,0,4.0,1.0,England_PL
2016-09-24,Middlesbrough,Tottenham,2,1.0,2.0,England_PL
2016-09-24,Stoke,West Brom,1,1.0,1.0,England_PL
2016-09-24,Sunderland,Crystal Palace,2,2.0,3.0,England_PL
2016-09-24,Swansea,Man City,2,1.0,3.0,England_PL
2016-09-24,Palermo,Juventus,2,0.0,1.0,Italy_SerieA
2016-09-24,Las Palmas,Real Madrid,1,2.0,2.0,Spain_LaLiga
2016-09-24,Hamburg,Bayern Munich,2,0.0,1.0,Germany_Bundesliga
2016-09-25,Marseille,Nantes,0,2.0,1.0,France_Ligue1
2016-09-25,Genoa,Pescara,1,1.0,1.0,Italy_SerieA
2016-09-25,Nancy,Nice,2,0.0,1.0,France_Ligue1
2016-09-25,St Etienne,Lille,0,3.0,1.0,France_Ligue1
2016-09-25,Fiorentina,Milan,1,0.0,0.0,Italy_SerieA
2016-09-25,Sassuolo,Udinese,0,1.0,0.0,Italy_SerieA
2016-09-25,Inter,Bologna,1,1.0,1.0,Italy_SerieA
2016-09-25,Hoffenheim,Schalke 04,0,2.0,1.0,Germany_Bundesliga
2016-09-25,West Ham,Southampton,2,0.0,3.0,England_PL
2016-09-25,Lazio,Empoli,0,2.0,0.0,Italy_SerieA
2016-09-25,Ath Madrid,La Coruna,0,1.0,0.0,Spain_LaLiga
2016-09-25,Espanol,Celta,2,0.0,2.0,Spain_LaLiga
2016-09-25,Leganes,Valencia,2,1.0,2.0,Spain_LaLiga
2016-09-25,Villarreal,Osasuna,0,3.0,1.0,Spain_LaLiga
2016-09-25,Torino,Roma,0,3.0,1.0,Italy_SerieA
2016-09-25,FC Koln,RB Leipzig,1,1.0,1.0,Germany_Bundesliga
2016-09-26,Alaves,Granada,0,3.0,1.0,Spain_LaLiga
2016-09-26,Crotone,Atalanta,2,1.0,3.0,Italy_SerieA
2016-09-26,Cagliari,Sampdoria,0,2.0,1.0,Italy_SerieA
2016-09-26,Burnley,Watford,0,2.0,0.0,England_PL
2016-09-30,RB Leipzig,Augsburg,0,2.0,1.0,Germany_Bundesliga
2016-09-30,Everton,Crystal Palace,1,1.0,1.0,England_PL
2016-09-30,Rennes,Guingamp,0,1.0,0.0,France_Ligue1
2016-09-30,Sociedad,Betis,0,1.0,0.0,Spain_LaLiga
2016-10-01,Caen,Toulouse,0,1.0,0.0,France_Ligue1
2016-10-01,Lille,Nancy,0,1.0,0.0,France_Ligue1
2016-10-01,Darmstadt,Werder Bremen,1,2.0,2.0,Germany_Bundesliga
2016-10-01,Swansea,Liverpool,2,1.0,2.0,England_PL
2016-10-01,Watford,Bournemouth,1,2.0,2.0,England_PL
2016-10-01,West Ham,Middlesbrough,1,1.0,1.0,England_PL
2016-10-01,Dijon,Montpellier,1,3.0,3.0,France_Ligue1
2016-10-01,Metz,Monaco,2,0.0,7.0,France_Ligue1
2016-10-01,Nantes,Bastia,0,1.0,0.0,France_Ligue1
2016-10-01,Paris SG,Bordeaux,0,2.0,0.0,France_Ligue1
2016-10-01,Granada,Leganes,2,0.0,1.0,Spain_LaLiga
2016-10-01,La Coruna,Sp Gijon,0,2.0,1.0,Spain_LaLiga
2016-10-01,Osasuna,Las Palmas,1,2.0,2.0,Spain_LaLiga
2016-10-01,Sevilla,Alaves,0,2.0,1.0,Spain_LaLiga
2016-10-01,Sunderland,West Brom,1,1.0,1.0,England_PL
2016-10-01,Udinese,Lazio,2,0.0,3.0,Italy_SerieA
2016-10-01,Pescara,Chievo,2,0.0,2.0,Italy_SerieA
2016-10-01,Hull,Chelsea,2,0.0,2.0,England_PL
2016-10-01,Freiburg,Ein Frankfurt,0,1.0,0.0,Germany_Bundesliga
2016-10-01,Hertha,Hamburg,0,2.0,0.0,Germany_Bundesliga
2016-10-01,Ingolstadt,Hoffenheim,2,1.0,2.0,Germany_Bundesliga
2016-10-01,Leverkusen,Dortmund,0,2.0,0.0,Germany_Bundesliga
2016-10-01,Bayern Munich,FC Koln,1,1.0,1.0,Germany_Bundesliga
2016-10-02,Burnley,Arsenal,2,0.0,1.0,England_PL
2016-10-02,Leicester,Southampton,1,0.0,0.0,England_PL
2016-10-02,Man United,Stoke,1,1.0,1.0,England_PL
2016-10-02,Tottenham,Man City,0,2.0,0.0,England_PL
2016-10-02,Schalke 04,M'gladbach,0,4.0,0.0,Germany_Bundesliga
2016-10-02,Wolfsburg,Mainz,1,0.0,0.0,Germany_Bundesliga
2016-10-02,Angers,Marseille,1,1.0,1.0,France_Ligue1
2016-10-02,Roma,Inter,0,2.0,1.0,Italy_SerieA
2016-10-02,Milan,Sassuolo,0,4.0,3.0,Italy_SerieA
2016-10-02,Valencia,Ath Madrid,2,0.0,2.0,Spain_LaLiga
2016-10-02,Real Madrid,Eibar,1,1.0,1.0,Spain_LaLiga
2016-10-02,Malaga,Ath Bilbao,0,2.0,1.0,Spain_LaLiga
2016-10-02,Celta,Barcelona,0,4.0,3.0,Spain_LaLiga
2016-10-02,Espanol,Villarreal,1,0.0,0.0,Spain_LaLiga
2016-10-02,Torino,Fiorentina,0,2.0,1.0,Italy_SerieA
2016-10-02,Sampdoria,Palermo,1,1.0,1.0,Italy_SerieA
2016-10-02,Atalanta,Napoli,0,1.0,0.0,Italy_SerieA
2016-10-02,Bologna,Genoa,2,0.0,1.0,Italy_SerieA
2016-10-02,Cagliari,Crotone,0,2.0,1.0,Italy_SerieA
2016-10-02,Empoli,Juventus,2,0.0,3.0,Italy_SerieA
2016-10-02,Nice,Lorient,0,2.0,1.0,France_Ligue1
2016-10-02,Lyon,St Etienne,0,2.0,0.0,France_Ligue1
2016-10-14,Las Palmas,Espanol,1,0.0,0.0,Spain_LaLiga
2016-10-14,Nice,Lyon,0,2.0,0.0,France_Ligue1
2016-10-14,Toulouse,Monaco,0,3.0,1.0,France_Ligue1
2016-10-14,Dortmund,Hertha,1,1.0,1.0,Germany_Bundesliga
2016-10-15,Bastia,Angers,2,1.0,2.0,France_Ligue1
2016-10-15,Guingamp,Lille,0,1.0,0.0,France_Ligue1
2016-10-15,Lorient,Nantes,2,1.0,2.0,France_Ligue1
2016-10-15,Montpellier,Caen,0,3.0,2.0,France_Ligue1
2016-10-15,Juventus,Udinese,0,2.0,1.0,Italy_SerieA
2016-10-15,Napoli,Roma,2,1.0,3.0,Italy_SerieA
2016-10-15,Pescara,Sampdoria,1,1.0,1.0,Italy_SerieA
2016-10-15,Leganes,Sevilla,2,2.0,3.0,Spain_LaLiga
2016-10-15,Betis,Real Madrid,2,1.0,6.0,Spain_LaLiga
2016-10-15,Barcelona,La Coruna,0,4.0,0.0,Spain_LaLiga
2016-10-15,Ath Madrid,Granada,0,7.0,1.0,Spain_LaLiga
2016-10-15,Augsburg,Schalke 04,1,1.0,1.0,Germany_Bundesliga
2016-10-15,Ein Frankfurt,Bayern Munich,1,2.0,2.0,Germany_Bundesliga
2016-10-15,FC Koln,Ingolstadt,0,2.0,1.0,Germany_Bundesliga
2016-10-15,Hoffenheim,Freiburg,0,2.0,1.0,Germany_Bundesliga
2016-10-15,M'gladbach,Hamburg,1,0.0,0.0,Germany_Bundesliga
2016-10-15,Werder Bremen,Leverkusen,0,2.0,1.0,Germany_Bundesliga
2016-10-15,West Brom,Tottenham,1,1.0,1.0,England_PL
2016-10-15,Stoke,Sunderland,0,2.0,0.0,England_PL
2016-10-15,Man City,Everton,1,1.0,1.0,England_PL
2016-10-15,Crystal Palace,West Ham,2,0.0,1.0,England_PL
2016-10-15,Chelsea,Leicester,0,3.0,0.0,England_PL
2016-10-15,Nancy,Paris SG,2,1.0,2.0,France_Ligue1
2016-10-15,Arsenal,Swansea,0,3.0,2.0,England_PL
